id,team_id,regulation,name,item,ability,tera_type,hp_evs,atk_evs,def_evs,spatk_evs,spdef_evs,spe_evs,nature,move_1,move_2,move_3,move_4
542,98,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,92,172,36,0,204,0,Adamant,Fake Out,Volt Switch,Drain Punch,Wild Charge
543,98,Regulation Set B,Armarouge,Safety Goggles,Flash Fire,Dark,252,0,4,252,0,0,Quiet,Trick Room,Expanding Force,Armor Cannon,Protect
544,98,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Psychic,Follow Me,Helping Hand,Trick Room
545,98,Regulation Set B,Brute Bonnet,Loaded Dice,Protosynthesis,Fairy,252,132,108,0,4,12,Adamant,Protect,Spore,Bullet Seed,Crunch
546,99,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Ghost,4,0,0,252,0,252,Timid,Moonblast,Shadow Ball,Perish Song,Protect
547,99,Regulation Set B,Amoonguss,Sitrus Berry,Regenerator,Water,244,0,188,0,76,0,Calm,Spore,Rage Powder,Pollen Puff,Protect
548,9,Regulation Set B,Arcanine,Safety Goggles,Intimidate,Dark,244,4,4,0,4,252,Jolly,Flare Blitz,Snarl,Extreme Speed,Will-O-Wisp
549,99,Regulation Set B,Iron Hands,Clear Amulet,Quark Drive,Fire,36,156,4,0,252,60,Adamant,Drain Punch,Fire Punch,Swords Dance,Protect
550,99,Regulation Set B,Gothitelle,Leftovers,Shadow Tag,Steel,252,0,252,0,4,0,Calm,Psychic,Taunt,Fake Out,Protect
551,99,Regulation Set B,Iron Bundle,Booster Energy,Quark Drive,Water,0,0,0,252,4,252,Timid,Hydro Pump,Freeze-Dry,Icy Wind,Protect
552,99,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,156,84,12,4,252,0,Brave,Wild Charge,Close Combat,Volt Switch,Fake Out
553,100,Regulation Set B,Brute Bonnet,Sitrus Berry,Protosynthesis,Fairy,172,100,4,0,228,4,Adamant,Spore,Seed Bomb,Crunch,Protect
554,100,Regulation Set B,Stonjourner,Focus Sash,Power Spot,Rock,4,252,0,0,0,252,Adamant,Rock Slide,Low Kick,Wide Guard,Protect
555,100,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Shadow Ball,Dazzling Gleam,Taunt,Protect
556,100,Regulation Set B,Armarouge,Covert Cloak,Flash Fire,Grass,252,0,0,252,4,0,Quiet,Expanding Force,Armor Cannon,Trick Room,Protect
557,100,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Psychic,Follow Me,Trick Room,Helping Hand
558,101,Regulation Set B,Maushold-Four,Safety Goggles,Friend Guard,Ghost,236,0,0,0,140,132,Jolly,Super Fang,Follow Me,Baby-Doll Eyes,Protect
559,101,Regulation Set B,Gholdengo,Covert Cloak,Good as Gold,Steel,164,0,4,28,60,252,Timid,Make It Rain,Shadow Ball,Nasty Plot,Protect
560,101,Regulation Set B,Iron Bundle,Booster Energy,Quark Drive,Ghost,0,0,0,252,4,252,Timid,Hydro Pump,Freeze-Dry,Icy Wind,Protect
561,101,Regulation Set B,Dragonite,Assault Vest,Inner Focus,Flying,180,252,4,0,12,60,Adamant,Dragon Claw,Tera Blast,Extreme Speed,Ice Spinner
562,101,Regulation Set B,Great Tusk,Focus Sash,Protosynthesis,Ground,4,252,0,0,0,252,Jolly,Headlong Rush,Close Combat,Earthquake,Protect
563,101,Regulation Set B,Volcarona,Leftovers,Flame Body,Water,252,0,36,52,4,164,Timid,Heat Wave,Bug Buzz,Quiver Dance,Protect
564,102,Regulation Set B,DTatsugiri,Choice Scarf,Commander,Dragon,0,0,0,236,20,252,Timid,Muddy Water,Draco Meteor,Icy Wind,Sleep Talk
565,102,Regulation Set B,Dondozo,Leftovers,Unaware,Steel,116,156,0,0,0,236,Adamant,Wave Crash,Order Up,Substitute,Protect
566,102,Regulation Set B,Volcarona,Focus Sash,Flame Body,Water,0,0,4,252,0,252,Timid,Overheat,Struggle Bug,Rage Powder,Tailwind
567,102,Regulation Set B,Annihilape,Lum Berry,Defiant,Fire,124,44,12,0,108,220,Adamant,Rage Fist,Drain Punch,Bulk Up,Protect
568,102,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fairy,0,0,0,244,12,252,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Protect
569,102,Regulation Set B,Maushold,Safety Goggles,Friend Guard,Ghost,252,4,44,0,140,68,Jolly,Beat Up,Follow Me,Super Fang,Protect
570,103,Regulation Set B,Tatsugiri,Choice Scarf,Commander,Fire,4,0,44,204,4,252,Timid,Icy Wind,Draco Meteor,Dragon Pulse,Muddy Water
571,103,Regulation Set B,Dondozo,Leftovers,Unaware,Steel,20,84,4,0,196,204,Adamant,Substitute,Order Up,Protect,Wave Crash
572,103,Regulation Set B,Volcarona,Sitrus Berry,Flame Body,Water,228,0,140,36,100,4,Modest,Overheat,Struggle Bug,Rage Powder,Protect
573,103,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Shadow Ball,Taunt,Moonblast,Protect
574,103,Regulation Set B,Kingambit,Assault Vest,Defiant,Fairy,204,196,4,0,52,52,Adamant,Kowtow Cleave,Iron Head,Sucker Punch,Tera Blast
575,103,Regulation Set B,Brute Bonnet,Loaded Dice,Protosynthesis,Poison,252,100,36,0,116,4,Adamant,Sucker Punch,Bullet Seed,Spore,Protect
576,104,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,108,236,4,4,156,0,Brave,Wild Charge,Drain Punch,Volt Switch,Fake Out
577,104,Regulation Set B,Sandy Shocks,Booster Energy,Protosynthesis,Grass,52,0,0,204,0,252,Timid,Protect,Thunderbolt,Earth Power,Gravity
578,104,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fairy,0,0,4,252,0,252,Timid,Protect,Shadow Ball,Dazzling Gleam,Substitute
579,104,Regulation Set B,Espathra,Focus Sash,Speed Boost,Ghost,4,0,0,252,0,252,Timid,Protect,Lumina Crash,Pounce,Hypnosis
580,104,Regulation Set B,Amoonguss,Sitrus Berry,Regenerator,Dark,236,0,116,0,156,0,Sassy,Protect,Rage Powder,Spore,Pollen Puff
581,104,Regulation Set B,Arcanine,Aguav Berry,Intimidate,Grass,244,52,0,0,212,0,Careful,Protect,Flare Blitz,Snarl,Will-O-Wisp
582,105,Regulation Set B,Armarouge,Safety Goggles,Flash Fire,Grass,252,0,92,116,44,4,Modest,Expanding Force,Trick Room,Wide Guard,Armor Cannon
583,105,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Follow Me,Trick Room,Dazzling Gleam,Protect
584,105,Regulation Set B,Annihilape,Leftovers,Defiant,Fire,252,116,0,0,140,0,Adamant,Protect,Bulk Up,Rage Fist,Drain Punch
585,105,Regulation Set B,Torkoal,Charcoal,Drought,Fire,252,0,4,252,0,0,Quiet,Eruption,Flamethrower,Earth Power,Clear Smog
586,105,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,220,28,0,4,252,Jolly,Protect,Acrobatics,Throat Chop,Dragon Dance
587,105,Regulation Set B,Hatterene,Life Orb,Magic Bounce,Water,252,0,0,252,4,0,Quiet,Dazzling Gleam,Substitute,Psychic,Trick Room
588,106,Regulation Set B,Amoonguss,Sitrus Berry,Regenerator,Water,236,0,116,0,156,0,Sassy,Pollen Puff,Rage Powder,Spore,Leaf Storm
589,106,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,212,36,0,4,252,Jolly,Acrobatics,Throat Chop,Tailwind,Protect
590,106,Regulation Set B,Gholdengo,Life Orb,Good as Gold,Steel,132,0,4,132,20,220,Modest,Make It Rain,Shadow Ball,Nasty Plot,Protect
591,106,Regulation Set B,Palafin,Mystic Water,Zero to Hero,Water,188,236,4,0,4,76,Adamant,Jet Punch,Wave Crash,Haze,Protect
592,106,Regulation Set B,Arcanine,Safety Goggles,Intimidate,Dark,116,156,12,0,4,220,Jolly,Flare Blitz,Snarl,Will-O-Wisp,Protect
593,106,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,36,156,12,0,188,116,Adamant,Drain Punch,Wild Charge,Fake Out,Volt Switch
594,107,Regulation Set B,Grimmsnarl,Light Clay,Prankster,Ghost,252,4,132,0,116,4,Careful,Spirit Break,Reflect,Light Screen,Misty Terrain
595,107,Regulation Set B,Arcanine,Mirror Herb,Intimidate,Water,220,76,12,0,28,172,Adamant,Flare Blitz,Snarl,Extreme Speed,Tera Blast
596,107,Regulation Set B,Iron Hands,Sitrus Berry,Quark Drive,Grass,84,76,52,0,252,44,Adamant,Drain Punch,Wild Charge,Swords Dance,Protect
597,107,Regulation Set B,Gastrodon,Covert Cloak,Storm Drain,Fire,180,0,116,140,68,4,Modest,Muddy Water,Earth Power,Recover,Protect
598,107,Regulation Set B,Dragonite,Assault Vest,Multiscale,Flying,204,148,52,0,76,28,Adamant,Tera Blast,Extreme Speed,Stomping Tantrum,Ice Spinner
599,107,Regulation Set B,Talonflame,Mago Berry,Gale Wings,Ghost,92,12,92,0,172,140,Jolly,Acrobatics,Tailwind,Taunt,Will-O-Wisp
600,108,Regulation Set B,Armarouge,Twisted Spoon,Flash Fire,Grass,244,0,4,252,4,4,Modest,Expanding Force,Armor Cannon,Trick Room,Protect
601,108,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Follow Me,Dazzling Gleam,Helping Hand,Trick Room
602,108,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,252,0,0,0,252,Jolly,Acrobatics,Throat Chop,Breaking Swipe,Protect
603,108,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,0,0,4,252,0,252,Timid,Moonblast,Shadow Ball,Dazzling Gleam,Protect
604,108,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Steel,0,204,52,0,252,0,Brave,Fake Out,Drain Punch,Wild Charge,Volt Switch
605,108,Regulation Set B,Amoonguss,Sitrus Berry,Regenerator,Water,236,0,196,0,76,0,Relaxed,Rage Powder,Spore,Pollen Puff,Clear Smog
606,109,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fire,4,0,0,252,0,252,Timid,Shadow Ball,Dazzling Gleam,Trick Room,Imprison
607,109,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,252,252,4,0,0,0,Adamant,Fake Out,Heavy Slam,Wild Charge,Drain Punch
608,109,Regulation Set B,Talonflame,Covert Cloak,Gale Wings,Ghost,4,252,0,0,0,252,Adamant,Tailwind,Taunt,Will-O-Wisp,Flare Blitz
609,109,Regulation Set B,Iron Bundle,Booster Energy,Quark Drive,Ghost,4,0,0,252,0,252,Timid,Icy Wind,Freeze-Dry,Hydro Pump,Protect
610,109,Regulation Set B,Garganacl,Leftovers,Purifying Salt,Ghost,252,0,44,0,212,0,Careful,Salt Cure,Recover,Wide Guard,Protect
611,109,Regulation Set B,Great Tusk,Focus Sash,Protosynthesis,Ground,4,252,0,0,0,252,Jolly,Earthquake,Close Combat,Headlong Rush,Protect
612,110,Regulation Set B,Annihilape,Choice Scarf,Defiant,Grass,172,116,0,0,0,220,Adamant,Close Combat,Shadow Claw,U-turn,Final Gambit
613,110,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,252,0,4,0,Relaxed,Follow Me,Helping Hand,Dazzling Gleam,Trick Room
614,110,Regulation Set B,Armarouge,Twisted Spoon,Flash Fire,Grass,252,0,0,252,4,0,Quiet,Expanding Force,Heat Wave,Psychic,Trick Room
615,110,Regulation Set B,Hatterene,Life Orb,Magic Bounce,Water,212,0,44,252,0,0,Quiet,Protect,Psychic,Dazzling Gleam,Trick Room
616,110,Regulation Set B,Kingambit,Chople Berry,Defiant,Flying,252,252,0,0,4,0,Brave,Protect,Kowtow Cleave,Iron Head,Sucker Punch
617,110,Regulation Set B,Torkoal,Charcoal,Drought,Fire,252,0,0,252,4,0,Quiet,Eruption,Flamethrower,Earth Power,Clear Smog
618,111,Regulation Set B,Armarouge,Twisted Spoon,Flash Fire,Grass,252,0,0,252,4,0,Quiet,Expanding Force,Heat Wave,Psychic,Trick Room
619,111,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,228,0,28,0,Sassy,Psyshock,Helping Hand,Follow Me,Skill Swap
620,111,Regulation Set B,Iron Hands,Sitrus Berry,Quark Drive,Grass,244,4,92,0,164,0,Sassy,Drain Punch,Thunder Punch,Belly Drum,Detect
621,111,Regulation Set B,Amoonguss,Covert Cloak,Regenerator,Grass,228,0,124,0,156,0,Sassy,Pollen Puff,Rage Powder,Spore,Clear Smog
622,111,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Dazzling Gleam,Shadow Ball,Moonblast,Protect
623,111,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,236,12,0,4,252,Jolly,Acrobatics,Jaw Lock,Tailwind,Protect
624,112,Regulation Set B,Dondozo,Leftovers,Unaware,Dragon,12,140,4,0,100,252,Jolly,Wave Crash,Order Up,Substitute,Protect
625,112,Regulation Set B,Tatsugiri,Choice Scarf,Commander,Water,12,0,4,236,4,252,Timid,Muddy Water,Draco Meteor,Icy Wind,Sleep Talk
626,112,Regulation Set B,Flutter Mane,Choice Specs,Protosynthesis,Fairy,4,0,4,244,4,252,Timid,Shadow Ball,Moonblast,Dazzling Gleam,Power Gem
627,112,Regulation Set B,Pawmot,Focus Sash,Natural Cure,Electric,0,252,0,0,4,252,Jolly,Fake Out,Double Shock,Close Combat,Revival Blessing
628,112,Regulation Set B,Great Tusk,Life Orb,Protosynthesis,Steel,0,252,0,0,4,252,Jolly,Headlong Rush,Close Combat,Earthquake,Protect
629,112,Regulation Set B,Talonflame,Covert Cloak,Gale Wings,Ghost,12,204,4,0,36,252,Jolly,Brave Bird,Taunt,Will-O-Wisp,Tailwind
630,113,Regulation Set B,Armarouge,Life Orb,Flash Fire,Psychic,252,0,0,252,4,0,Quiet,Armor Cannon,Trick Room,Wide Guard,Expanding Force
631,113,Regulation Set B,Indeedee-F,Focus Sash,Psychic Surge,Grass,252,0,4,252,0,0,Quiet,Follow Me,Dazzling Gleam,Helping Hand,Trick Room
632,113,Regulation Set B,Torkoal,Charcoal,Drought,Fire,252,0,0,252,4,0,Quiet,Eruption,Flamethrower,Protect,Solar Beam
633,113,Regulation Set B,Amoonguss,Sitrus Berry,Regenerator,Dark,252,0,196,0,60,0,Relaxed,Rage Powder,Spore,Clear Smog,Protect
634,113,Regulation Set B,Iron Hands,Booster Energy,Quark Drive,Flying,252,252,0,0,4,0,Brave,Fake Out,Wild Charge,Close Combat,Protect
635,113,Regulation Set B,Ditto,Leftovers,Imposter,Ghost,252,252,0,0,0,4,Adamant,Transform,None,None,None
636,114,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,252,0,196,0,60,0,Bold,Dazzling Gleam,Follow Me,Helping Hand,Trick Room
637,114,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Dazzling Gleam,Shadow Ball,Moonblast,Protect
638,114,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,76,252,4,0,172,4,Adamant,Drain Punch,Wild Charge,Stomping Tantrum,Fake Out
639,114,Regulation Set B,Iron Bundle,Booster Energy,Quark Drive,Ghost,4,0,0,252,0,252,Timid,Hydro Pump,Freeze-Dry,Icy Wind,Protect
640,114,Regulation Set B,Brute Bonnet,Loaded Dice,Protosynthesis,Poison,172,76,92,0,164,4,Careful,Bullet Seed,Crunch,Spore,Close Combat
641,114,Regulation Set B,Armarouge,Life Orb,Flash Fire,Grass,252,0,0,252,4,0,Quiet,Armor Cannon,Expanding Force,Protect,Trick Room
642,115,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,204,76,44,4,180,0,Brave,Thunder Punch,Brick Break,Fake Out,Volt Switch
643,115,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,164,164,52,0,4,124,Adamant,Acrobatics,Throat Chop,Tailwind,Protect
644,115,Regulation Set B,Arcanine,Safety Goggles,Intimidate,Water,124,4,4,0,180,196,Jolly,Flare Blitz,Snarl,Will-O-Wisp,Protect
645,115,Regulation Set B,Iron Bundle,Sitrus Berry,Quark Drive,Ghost,44,0,4,164,44,252,Timid,Freeze-Dry,Chilling Water,Encore,Protect
646,115,Regulation Set B,Amoonguss,Room Service,Regenerator,Water,244,0,28,0,236,0,Sassy,Pollen Puff,Spore,Rage Powder,Protect
647,115,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Ground,4,0,0,252,0,252,Timid,Moonblast,Shadow Ball,Tera Blast,Protect
648,116,Regulation Set B,Grimmsnarl,Light Clay,Prankster,Ghost,244,28,132,0,100,4,Impish,Reflect,Light Screen,Misty Terrain,Spirit Break
649,116,Regulation Set B,Annihilape,Leftovers,Defiant,Fire,244,36,92,0,132,4,Adamant,Bulk Up,Rage Fist,Drain Punch,Protect
650,116,Regulation Set B,Gastrodon-East,Covert Cloak,Storm Drain,Fire,252,0,132,44,76,4,Bold,Earth Power,Clear Smog,Recover,Protect
651,116,Regulation Set B,Arcanine,Sitrus Berry,Intimidate,Grass,196,20,44,0,52,196,Jolly,Flare Blitz,Snarl,Will-O-Wisp,Protect
652,116,Regulation Set B,Flutter Mane,Booster Energy,Protosynthesis,Fairy,140,0,116,108,12,132,Timid,Dazzling Gleam,Shadow Ball,Calm Mind,Protect
653,116,Regulation Set B,Amoonguss,Rocky Helmet,Regenerator,Water,236,0,196,0,76,0,Bold,Rage Powder,Spore,Pollen Puff,Protect
654,117,Regulation Set B,Orthworm,Sitrus Berry,Earth Eater,Ghost,244,52,12,0,196,0,Brave,Shed Tail,Heavy Slam,Body Press,Protect
655,117,Regulation Set B,Indeedee-F,Psychic Seed,Psychic Surge,Fairy,236,0,244,4,4,20,Bold,Follow Me,Dazzling Gleam,Helping Hand,Protect
656,117,Regulation Set B,Armarouge,Life Orb,Flash Fire,Grass,148,0,4,252,12,92,Modest,Expanding Force,Armor Cannon,Trick Room,Protect
657,117,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Steel,0,236,0,0,220,52,Adamant,Fake Out,Drain Punch,Wild Charge,Earthquake
658,117,Regulation Set B,Iron Bundle,Focus Sash,Quark Drive,Water,4,0,0,252,0,252,Timid,Freeze-Dry,Hydro Pump,Icy Wind,Protect
659,117,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,84,252,36,0,12,124,Adamant,Acrobatics,Throat Chop,Tailwind,Protect
660,118,Regulation Set B,Iron Bundle,Focus Sash,Quark Drive,Ghost,0,0,0,252,4,252,Timid,Protect,Icy Wind,Freeze-Dry,Hydro Pump
661,118,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,4,156,108,0,220,20,Adamant,Wild Charge,Drain Punch,Stomping Tantrum,Fake Out
662,118,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,0,156,100,0,0,252,Adamant,Protect,Throat Chop,Taunt,Acrobatics
663,118,Regulation Set B,Amoonguss,Covert Cloak,Regenerator,Dark,236,0,196,0,76,0,Sassy,Spore,Rage Powder,Pollen Puff,Clear Smog
664,118,Regulation Set B,Arcanine,Safety Goggles,Intimidate,Water,204,4,108,0,188,4,Careful,Protect,Flare Blitz,Will-O-Wisp,Snarl
665,118,Regulation Set B,Gholdengo,Life Orb,Good as Gold,Water,132,0,4,116,4,252,Timid,Make It Rain,Shadow Ball,Nasty Plot,Trick
666,119,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,4,244,4,0,4,252,Adamant,Acrobatics,Breaking Swipe,Jaw Lock,Protect
667,119,Regulation Set B,Iron Bundle,Focus Sash,Quark Drive,Ghost,4,0,0,252,0,252,Timid,Icy Wind,Freeze-Dry,Hydro Pump,Protect
668,119,Regulation Set B,Amoonguss,Covert Cloak,Regenerator,Water,236,0,172,0,100,0,Relaxed,Spore,Clear Smog,Pollen Puff,Rage Powder
669,119,Regulation Set B,Arcanine,Safety Goggles,Intimidate,Dark,244,4,84,0,172,4,Careful,Will-O-Wisp,Snarl,Flare Blitz,Protect
670,119,Regulation Set B,Garganacl,Leftovers,Purifying Salt,Ghost,244,0,28,0,236,0,Careful,Salt Cure,Protect,Wide Guard,Recover
671,119,Regulation Set B,Iron Hands,Sitrus Berry,Quark Drive,Grass,84,84,12,0,252,76,Adamant,Swords Dance,Drain Punch,Thunder Punch,Protect
672,120,Regulation Set B,Tatsugiri,Focus Sash,Commander,Water,0,0,4,252,0,252,Modest,Icy Wind,Muddy Water,Protect,Draco Meteor
673,120,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,76,76,84,0,252,20,Adamant,Thunder Punch,Drain Punch,Fake Out,Volt Switch
674,120,Regulation Set B,Iron Moth,Booster Energy,Quark Drive,Ghost,28,0,100,124,4,252,Timid,Acid Spray,Toxic Spikes,Heat Wave,Protect
675,120,Regulation Set B,Kingambit,Lum Berry,Defiant,Flying,252,252,0,0,0,4,Adamant,Tera Blast,Kowtow Cleave,Sucker Punch,Protect
676,120,Regulation Set B,Flutter Mane,Kasib Berry,Protosynthesis,Ghost,116,0,188,44,4,156,Modest,Shadow Ball,Trick Room,Dazzling Gleam,Protect
677,120,Regulation Set B,Dondozo,Covert Cloak,Unaware,Fairy,252,0,4,0,252,0,Careful,Order Up,Earthquake,Sleep Talk,Rest
678,121,Regulation Set B,Tatsugiri-Stretchy,Choice Scarf,Commander,Dragon,0,0,4,252,0,252,Timid,Draco Meteor,Icy Wind,Dragon Pulse,Muddy Water
679,121,Regulation Set B,Dondozo,Leftovers,Unaware,Water,0,252,0,0,4,252,Adamant,Protect,Order Up,Earthquake,Wave Crash
680,121,Regulation Set B,Dragonite,Choice Band,Multiscale,Normal,252,252,4,0,0,0,Adamant,Extreme Speed,Outrage,Rock Slide,Stomping Tantrum
681,121,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fairy,148,0,52,132,4,172,Timid,Protect,Shadow Ball,Moonblast,Dazzling Gleam
682,121,Regulation Set B,Iron Moth,Booster Energy,Quark Drive,Ghost,132,0,44,76,4,252,Timid,Protect,Heat Wave,Overheat,Acid Spray
683,121,Regulation Set B,Baxcalibur,Assault Vest,Thermal Exchange,Ground,20,236,0,0,0,252,Jolly,Glaive Rush,Earthquake,Ice Shard,Icicle Spear
684,122,Regulation Set B,Roaring Moon,Booster Energy,Protosynthesis,Flying,36,220,0,0,0,252,Jolly,Throat Chop,Acrobatics,Tailwind,Protect
685,122,Regulation Set B,Palafin,Mystic Water,Zero to Hero,Water,4,252,0,0,0,252,Jolly,Wave Crash,Jet Punch,Protect,Haze
686,122,Regulation Set B,Pelipper,Focus Sash,Keen Eye,Water,4,0,0,252,0,252,Timid,Hydro Pump,Hurricane,Tailwind,Wide Guard
687,122,Regulation Set B,Gholdengo,Choice Scarf,Good as Gold,Normal,0,0,4,252,0,252,Timid,Make It Rain,Shadow Ball,Thunderbolt,Trick
688,122,Regulation Set B,Great Tusk,Clear Amulet,Protosynthesis,Ground,4,252,0,0,0,252,Jolly,Headlong Rush,Earthquake,Close Combat,Protect
689,122,Regulation Set B,Kingambit,Black Glasses,Defiant,Fairy,244,252,0,0,0,12,Adamant,Kowtow Cleave,Sucker Punch,Iron Head,Protect
690,123,Regulation Set B,Tyranitar,Clear Amulet,Sand Stream,Dark,0,252,4,0,0,252,Adamant,Rock Slide,Assurance,Low Kick,Dragon Dance
691,123,Regulation Set B,Lycanroc,Focus Sash,Sand Rush,Fighting,4,252,0,0,0,252,Adamant,Rock Slide,Close Combat,Bulldoze,Protect
692,123,Regulation Set B,Indeedee-F,Safety Goggles,Psychic Surge,Fairy,252,0,252,0,4,0,Bold,Psychic,Follow Me,Helping Hand,Trick Room
693,123,Regulation Set B,Armarouge,Weakness Policy,Weak Armor,Grass,68,0,4,252,4,180,Modest,Heat Wave,Expanding Force,Aura Sphere,Protect
694,123,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Fairy,0,0,4,252,0,252,Timid,Shadow Ball,Dazzling Gleam,Moonblast,Protect
695,123,Regulation Set B,Iron Moth,Choice Scarf,Quark Drive,Grass,0,0,4,252,0,252,Modest,Heat Wave,Acid Spray,Energy Ball,U-turn
696,124,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Moonblast,Dazzling Gleam,Shadow Ball,Protect
697,124,Regulation Set B,Gholdengo,Choice Scarf,Good as Gold,Steel,84,0,0,220,0,204,Timid,Make It Rain,Shadow Ball,Thunderbolt,Trick
698,124,Regulation Set B,Dragonite,Choice Band,Multiscale,Flying,148,252,0,0,0,108,Adamant,Tera Blast,Rock Slide,Extreme Speed,Dragon Claw
699,124,Regulation Set B,Murkrow,Eviolite,Prankster,Dark,252,0,12,0,228,12,Calm,Foul Play,Tailwind,Haze,Protect
700,124,Regulation Set B,Dondozo,Leftovers,Unaware,Grass,252,4,4,0,236,12,Careful,Wave Crash,Body Press,Yawn,Protect
701,124,Regulation Set B,Amoonguss,Rocky Helmet,Regenerator,Dark,188,0,60,0,252,4,Calm,Rage Powder,Spore,Energy Ball,Protect
702,125,Regulation Set B,Vivillon-Fancy,Focus Sash,Friend Guard,Ghost,252,0,0,0,4,252,Timid,Protect,Tailwind,Rage Powder,Pollen Puff
703,125,Regulation Set B,Flutter Mane,Life Orb,Protosynthesis,Ghost,4,0,0,252,0,252,Timid,Dazzling Gleam,Shadow Ball,Substitute,Protect
704,125,Regulation Set B,Iron Bundle,Booster Energy,Quark Drive,Grass,44,0,4,164,44,252,Timid,Protect,Freeze-Dry,Hydro Pump,Encore
705,125,Regulation Set B,Iron Hands,Assault Vest,Quark Drive,Grass,172,100,84,0,148,0,Brave,Fake Out,Wild Charge,Drain Punch,Volt Switch
706,125,Regulation Set B,Ceruledge,Clear Amulet,Flash Fire,Steel,244,124,92,0,44,4,Adamant,Bitter Blade,Shadow Sneak,Bulk Up,Protect
707,125,Regulation Set B,Maushold,Sitrus Berry,Friend Guard,Ghost,252,0,84,0,172,0,Bold,Super Fang,Follow Me,Protect,Taunt
708,126,Regulation Set B,Flutter Mane,Focus Sash,Protosynthesis,Fairy,4,0,0,252,0,252,Timid,Dazzling Gleam,Shadow Ball,Moonblast,Protect
